league_id,id_temporada,match_api_id,home_team_goal,away_team_goal,goal
21518,7,1506086,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>19</elapsed><player2>72623</player2><player1>213486</player1><sortorder>0</sortorder><team>9910</team><id>3320551</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>npm</comment><event_incident_typefk>195</event_incident_typefk><elapsed>61</elapsed><player1>41294</player1><sortorder>0</sortorder><team>8581</team><id>3321489</id><n>15</n><type>goal</type><goal_type>npm</goal_type></value></goal>
21518,7,1506087,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>22</elapsed><player2>31921</player2><player1>30893</player1><sortorder>0</sortorder><team>8633</team><id>3322834</id><n>16</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506088,7,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>18</elapsed><player2>50047</player2><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3324560</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>22</elapsed><player2>150739</player2><player1>50047</player1><sortorder>0</sortorder><team>8634</team><id>3324598</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>34</elapsed><player2>154257</player2><player1>30955</player1><sortorder>0</sortorder><team>8634</team><id>3324715</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>63</elapsed><player2>30955</player2><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3325031</id><n>27</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>78</elapsed><player2>30955</player2><player1>213704</player1><sortorder>0</sortorder><team>8634</team><id>3325208</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>88</elapsed><player2>33988</player2><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3325294</id><n>31</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player2>30981</player2><player1>150250</player1><sortorder>0</sortorder><team>8634</team><id>3325319</id><n>30</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506089,4,1,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>23</elapsed><player1>25773</player1><sortorder>0</sortorder><team>8302</team><id>3325566</id><n>25</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>41</elapsed><player2>71353</player2><player1>26392</player1><sortorder>0</sortorder><team>8302</team><id>3325690</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>65</elapsed><player1>26392</player1><sortorder>0</sortorder><team>8302</team><id>3325892</id><n>27</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>75</elapsed><player2>38821</player2><player1>242783</player1><sortorder>0</sortorder><team>8302</team><id>3325951</id><n>28</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>76</elapsed><player1>46808</player1><sortorder>0</sortorder><team>10281</team><id>3325961</id><n>29</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506090,3,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>38</elapsed><player2>161015</player2><player1>41168</player1><sortorder>0</sortorder><team>8370</team><id>3322258</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>57</elapsed><player2>161015</player2><player1>96509</player1><sortorder>0</sortorder><team>8370</team><id>3322466</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>72</elapsed><player2>196188</player2><player1>11555</player1><sortorder>0</sortorder><team>9865</team><id>3322530</id><n>25</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>77</elapsed><player2>213729</player2><player1>96509</player1><sortorder>0</sortorder><team>8370</team><id>3322549</id><n>27</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506091,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>61</elapsed><player2>162497</player2><player1>46289</player1><sortorder>0</sortorder><team>8560</team><id>3326192</id><n>20</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506092,2,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>35</elapsed><player1>74747</player1><sortorder>1</sortorder><team>10267</team><id>3341768</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>44</elapsed><player1>74747</player1><sortorder>0</sortorder><team>10267</team><id>3341845</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>83</elapsed><player1>41157</player1><sortorder>0</sortorder><team>10205</team><id>3342232</id><n>25</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506093,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>40</elapsed><player2>164676</player2><player1>96619</player1><sortorder>0</sortorder><team>8315</team><id>3338800</id><n>17</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506094,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>64</elapsed><player2>161291</player2><player1>179795</player1><sortorder>0</sortorder><team>7878</team><id>3337033</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>npm</comment><event_incident_typefk>195</event_incident_typefk><elapsed>72</elapsed><player1>282713</player1><sortorder>0</sortorder><team>7878</team><id>3337211</id><n>11</n><type>goal</type><goal_type>npm</goal_type></value></goal>
21518,7,1506095,0,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>58</elapsed><player2>39792</player2><player1>33635</player1><sortorder>0</sortorder><team>9906</team><id>3340919</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>64</elapsed><player2>184533</player2><player1>19243</player1><sortorder>0</sortorder><team>9906</team><id>3340976</id><n>25</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506096,0,0,<goal />
21518,7,1506097,0,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>24</elapsed><player1>112758</player1><sortorder>0</sortorder><team>9864</team><id>3335081</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>32</elapsed><player2>37450</player2><player1>112758</player1><sortorder>0</sortorder><team>9864</team><id>3335102</id><n>23</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506098,3,4,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>393</event_incident_typefk><elapsed>7</elapsed><player2>30981</player2><subtype>shot</subtype><player1>30955</player1><sortorder>1</sortorder><team>8634</team><id>3342368</id><n>216</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>406</event_incident_typefk><elapsed>20</elapsed><player2>46509</player2><subtype>header</subtype><player1>26166</player1><sortorder>1</sortorder><team>8633</team><id>3342424</id><n>228</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>411</event_incident_typefk><elapsed>24</elapsed><player2>46509</player2><subtype>volley</subtype><player1>26166</player1><sortorder>1</sortorder><team>8633</team><id>3342442</id><n>234</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>80</event_incident_typefk><elapsed>42</elapsed><subtype>shot</subtype><player1>30981</player1><sortorder>2</sortorder><team>8634</team><id>3342527</id><n>252</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>55</elapsed><player1>30893</player1><sortorder>0</sortorder><team>8633</team><id>3342623</id><n>267</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>65</elapsed><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3342662</id><n>279</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>84</elapsed><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3342753</id><n>305</n><type>goal</type><goal_type>p</goal_type></value></goal>
21518,7,1506099,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>27</elapsed><player2>213805</player2><player1>287231</player1><sortorder>0</sortorder><team>8302</team><id>3339241</id><n>19</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>45</elapsed><player1>166648</player1><sortorder>0</sortorder><team>8302</team><id>3339245</id><n>21</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player2>183350</player2><player1>38887</player1><sortorder>0</sortorder><team>8371</team><id>3339274</id><n>24</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506100,1,1,<goal><value><comment>o</comment><stats><owngoals>1</owngoals></stats><event_incident_typefk>115</event_incident_typefk><elapsed>8</elapsed><player1>34104</player1><sortorder>0</sortorder><team>8370</team><id>3338540</id><n>20</n><type>goal</type><goal_type>o</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>45</elapsed><player2>75004</player2><player1>41168</player1><sortorder>0</sortorder><team>8370</team><id>3338585</id><n>23</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506101,4,3,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>21</elapsed><player1>75342</player1><sortorder>0</sortorder><team>8560</team><id>3344147</id><n>26</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>29</elapsed><player2>11555</player2><player1>80500</player1><sortorder>0</sortorder><team>9865</team><id>3344158</id><n>28</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>58</elapsed><player1>46289</player1><sortorder>0</sortorder><team>8560</team><id>3344203</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>66</elapsed><player1>38469</player1><sortorder>0</sortorder><team>9865</team><id>3344213</id><n>33</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>70</elapsed><player1>38469</player1><sortorder>1</sortorder><team>9865</team><id>3344221</id><n>34</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>85</elapsed><player2>56686</player2><player1>102622</player1><sortorder>0</sortorder><team>8560</team><id>3344242</id><n>37</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>517295</player1><sortorder>0</sortorder><team>9865</team><id>3344250</id><n>39</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505582,0,0,<goal />
21518,7,1505583,1,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>29</elapsed><player1>242469</player1><sortorder>0</sortorder><team>9910</team><id>2953173</id><n>17</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>62</elapsed><player1>43372</player1><sortorder>0</sortorder><team>7878</team><id>2953395</id><n>20</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505584,3,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>25</elapsed><player1>191315</player1><sortorder>0</sortorder><team>8633</team><id>2955319</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>45</elapsed><player1>30893</player1><sortorder>0</sortorder><team>8633</team><id>2955479</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>72</elapsed><player1>191315</player1><sortorder>0</sortorder><team>8633</team><id>2955666</id><n>25</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>79</elapsed><player1>213470</player1><sortorder>0</sortorder><team>8315</team><id>2955689</id><n>26</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505585,0,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>23</elapsed><player1>17703</player1><sortorder>0</sortorder><team>10205</team><id>2953917</id><n>20</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>30</elapsed><player1>172324</player1><sortorder>0</sortorder><team>10205</team><id>2953921</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>75</elapsed><player1>38044</player1><sortorder>0</sortorder><team>10205</team><id>2954099</id><n>25</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505586,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>47</elapsed><player1>41166</player1><sortorder>0</sortorder><team>10281</team><id>2953766</id><n>17</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505587,2,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>11</elapsed><player1>11555</player1><sortorder>0</sortorder><team>9865</team><id>2951094</id><n>26</n><type>goal</type><goal_type>n</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>32</elapsed><player1>74757</player1><sortorder>0</sortorder><team>10268</team><id>2951162</id><n>28</n><type>goal</type><goal_type>p</goal_type></value><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>45</elapsed><player1>38469</player1><sortorder>1</sortorder><team>9865</team><id>2951180</id><n>32</n><type>goal</type><goal_type>p</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>198583</player1><sortorder>6</sortorder><team>10268</team><id>2951300</id><n>37</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505588,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>27</elapsed><player1>30909</player1><sortorder>0</sortorder><team>9906</team><id>2957816</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>57</elapsed><player1>184533</player1><sortorder>0</sortorder><team>9906</team><id>2958041</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>68</elapsed><player1>33973</player1><sortorder>0</sortorder><team>8560</team><id>2958128</id><n>25</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505589,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>26</elapsed><player1>384413</player1><sortorder>0</sortorder><team>8581</team><id>2951143</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>79</elapsed><player1>96509</player1><sortorder>0</sortorder><team>8370</team><id>2951271</id><n>30</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>90</elapsed><player1>42873</player1><sortorder>0</sortorder><team>8581</team><id>2951289</id><n>32</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505590,2,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>40</elapsed><player1>50473</player1><sortorder>0</sortorder><team>9864</team><id>2958483</id><n>27</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>44</elapsed><player1>26392</player1><sortorder>0</sortorder><team>8302</team><id>2958488</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>68</elapsed><player1>30646</player1><sortorder>0</sortorder><team>9864</team><id>2958693</id><n>30</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>71</elapsed><player1>26392</player1><sortorder>0</sortorder><team>8302</team><id>2958722</id><n>32</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1505591,2,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>11</elapsed><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>2958375</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>39</elapsed><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>2958482</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>41</elapsed><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>2958486</id><n>27</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>45</elapsed><player1>40958</player1><sortorder>0</sortorder><team>10267</team><id>2958501</id><n>26</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>45</elapsed><player1>40958</player1><sortorder>1</sortorder><team>10267</team><id>2958505</id><n>28</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506102,0,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>5</elapsed><player2>58499</player2><player1>17703</player1><sortorder>0</sortorder><team>10205</team><id>3347623</id><n>19</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506103,0,0,<goal />
21518,7,1506104,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>63</elapsed><player2>18518</player2><player1>19243</player1><sortorder>0</sortorder><team>9906</team><id>3347143</id><n>21</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506105,1,3,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>13</elapsed><player1>102879</player1><sortorder>0</sortorder><team>8603</team><id>3347772</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>26</elapsed><player2>150632</player2><player1>46836</player1><sortorder>0</sortorder><team>8581</team><id>3347788</id><n>24</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>70</elapsed><player2>358127</player2><player1>2983</player1><sortorder>0</sortorder><team>8603</team><id>3347867</id><n>29</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>77</elapsed><player1>96652</player1><sortorder>0</sortorder><team>8603</team><id>3347877</id><n>30</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506106,1,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>32</elapsed><player2>58294</player2><player1>38578</player1><sortorder>0</sortorder><team>8558</team><id>3344689</id><n>20</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>34</elapsed><player2>30646</player2><player1>18483</player1><sortorder>0</sortorder><team>9864</team><id>3344694</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>76</elapsed><player2>38578</player2><player1>186748</player1><sortorder>0</sortorder><team>8558</team><id>3345246</id><n>23</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506107,3,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>6</elapsed><player2>50047</player2><player1>19533</player1><sortorder>0</sortorder><team>8634</team><id>3346091</id><n>19</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>30</elapsed><player2>30955</player2><player1>30981</player1><sortorder>0</sortorder><team>8634</team><id>3346138</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>67</elapsed><player2>50047</player2><player1>19533</player1><sortorder>0</sortorder><team>8634</team><id>3346526</id><n>23</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506108,2,1,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>14</elapsed><player1>30893</player1><sortorder>0</sortorder><team>8633</team><id>3346849</id><n>22</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>19</elapsed><player2>38821</player2><player1>166648</player1><sortorder>0</sortorder><team>8302</team><id>3346889</id><n>21</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>73</elapsed><player2>25773</player2><player1>166648</player1><sortorder>0</sortorder><team>8302</team><id>3347162</id><n>26</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506109,1,0,<goal><value><comment>p</comment><stats><penalties>1</penalties></stats><event_incident_typefk>20</event_incident_typefk><elapsed>90</elapsed><player1>96509</player1><sortorder>0</sortorder><team>8370</team><id>3346637</id><n>22</n><type>goal</type><goal_type>p</goal_type></value></goal>
21518,7,1506110,1,0,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>23</elapsed><player2>282678</player2><player1>75342</player1><sortorder>0</sortorder><team>8560</team><id>3347635</id><n>21</n><type>goal</type><goal_type>n</goal_type></value></goal>
21518,7,1506111,2,2,<goal><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>1</elapsed><player1>26146</player1><sortorder>0</sortorder><team>10267</team><id>3347756</id><n>23</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>34</elapsed><player2>93480</player2><player1>241825</player1><sortorder>0</sortorder><team>10267</team><id>3347799</id><n>27</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>53</elapsed><player1>80500</player1><sortorder>0</sortorder><team>9865</team><id>3347837</id><n>28</n><type>goal</type><goal_type>n</goal_type></value><value><comment>n</comment><stats><goals>1</goals><shoton>1</shoton></stats><event_incident_typefk>71</event_incident_typefk><elapsed>55</elapsed><player2>11555</player2><player1>38581</player1><sortorder>0</sortorder><team>9865</team><id>3347839</id><n>29</n><type>goal</type><goal_type>n</goal_type></value></goal>
